Month,DayofMonth,DayOfWeek,ArrDelay,DepDelay,Origin,Dest,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
11,11,6,7,10,ORD,PIT,412,0,0,0,0,0
11,11,6,-15,7,PIT,ORD,412,0,0,0,0,0
11,12,7,-18,-8,ORD,PIT,412,0,0,0,0,0
11,12,7,-18,-6,PIT,ORD,412,0,0,0,0,0
11,12,7,-19,-4,PIT,ORD,412,0,0,0,0,0
11,12,7,-2,5,ORD,PIT,412,0,0,0,0,0
11,12,7,-1,-3,ORD,PIT,412,0,0,0,0,0
11,12,7,-26,3,PIT,ORD,412,0,0,0,0,0
11,13,1,-5,-2,ORD,PIT,412,0,0,0,0,0
11,13,1,76,75,PIT,ORD,412,0,0,76,0,0
11,13,1,-26,-1,PIT,ORD,412,0,0,0,0,0
11,13,1,-11,-4,ORD,PIT,412,0,0,0,0,0
11,13,1,-3,-1,ORD,PIT,412,0,0,0,0,0
11,13,1,-2,12,PIT,ORD,412,0,0,0,0,0
11,14,2,46,56,ORD,PIT,412,0,0,0,0,46
11,14,2,-3,-6,PIT,ORD,412,0,0,0,0,0
11,14,2,9,32,PIT,ORD,412,0,0,0,0,0
11,14,2,-3,-2,ORD,PIT,412,0,0,0,0,0
11,14,2,-8,-2,ORD,PIT,412,0,0,0,0,0
11,14,2,-16,0,PIT,ORD,412,0,0,0,0,0
11,15,3,-15,-6,ORD,PIT,412,0,0,0,0,0
11,15,3,14,13,PIT,ORD,412,0,0,0,0,0
11,15,3,49,30,PIT,ORD,412,0,0,49,0,0
11,15,3,14,26,ORD,PIT,412,0,0,0,0,0
11,15,3,13,13,ORD,PIT,412,0,0,0,0,0
11,15,3,13,14,PIT,ORD,412,0,0,0,0,0
11,16,4,3,-2,ORD,PIT,412,0,0,0,0,0
11,16,4,33,14,PIT,ORD,412,0,0,33,0,0
11,16,4,-15,-1,PIT,ORD,412,0,0,0,0,0
11,16,4,14,12,ORD,PIT,412,0,0,0,0,0
11,16,4,-6,-3,ORD,PIT,412,0,0,0,0,0
11,16,4,-17,1,PIT,ORD,412,0,0,0,0,0
11,17,5,6,12,ORD,PIT,412,0,0,0,0,0
11,17,5,-16,-4,PIT,ORD,412,0,0,0,0,0
11,17,5,-10,-2,PIT,ORD,412,0,0,0,0,0
11,17,5,-3,9,ORD,PIT,412,0,0,0,0,0
11,17,5,-9,-5,ORD,PIT,412,0,0,0,0,0
11,17,5,-22,-3,PIT,ORD,412,0,0,0,0,0
11,18,6,-25,-6,ORD,PIT,412,0,0,0,0,0
11,18,6,-22,-6,PIT,ORD,412,0,0,0,0,0
11,18,6,-34,-6,PIT,ORD,412,0,0,0,0,0
11,18,6,-11,0,ORD,PIT,412,0,0,0,0,0
11,18,6,-9,2,ORD,PIT,412,0,0,0,0,0
11,18,6,-18,-3,PIT,ORD,412,0,0,0,0,0
11,19,7,-1,0,ORD,PIT,412,0,0,0,0,0
11,19,7,-28,-6,PIT,ORD,412,0,0,0,0,0
11,19,7,-30,-7,PIT,ORD,412,0,0,0,0,0
11,19,7,-8,-2,ORD,PIT,412,0,0,0,0,0
11,19,7,-12,-3,ORD,PIT,412,0,0,0,0,0
11,19,7,3,27,PIT,ORD,412,0,0,0,0,0
11,20,1,-25,-8,ORD,PIT,412,0,0,0,0,0
11,20,1,-8,3,PIT,ORD,412,0,0,0,0,0
11,20,1,-33,-8,PIT,ORD,412,0,0,0,0,0
11,20,1,16,7,ORD,PIT,412,16,0,0,0,0
11,20,1,-3,1,ORD,PIT,412,0,0,0,0,0
11,20,1,-28,-7,PIT,ORD,412,0,0,0,0,0
11,21,2,-6,-1,ORD,PIT,412,0,0,0,0,0
11,21,2,40,20,PIT,ORD,412,0,0,40,0,0
11,21,2,-32,-6,PIT,ORD,412,0,0,0,0,0
11,21,2,32,25,ORD,PIT,412,0,0,0,0,32
11,21,2,5,-9,ORD,PIT,412,0,0,0,0,0
11,21,2,-14,-4,PIT,ORD,412,0,0,0,0,0
11,22,3,-13,-1,ORD,PIT,412,0,0,0,0,0
11,22,3,,,PIT,ORD,412,0,0,0,0,0
11,22,3,-20,-5,PIT,ORD,412,0,0,0,0,0
11,22,3,,,ORD,PIT,412,0,0,0,0,0
11,22,3,-6,-6,ORD,PIT,412,0,0,0,0,0
11,22,3,-24,-3,PIT,ORD,412,0,0,0,0,0
11,23,4,-2,-1,ORD,PIT,412,0,0,0,0,0
11,23,4,-30,0,PIT,ORD,412,0,0,0,0,0
11,23,4,-7,-2,ORD,PIT,412,0,0,0,0,0
11,23,4,-34,-5,PIT,ORD,412,0,0,0,0,0
11,24,5,-8,-5,ORD,PIT,412,0,0,0,0,0
11,24,5,-16,-1,PIT,ORD,412,0,0,0,0,0
11,25,6,-3,-1,ORD,PIT,412,0,0,0,0,0
11,25,6,24,4,PIT,ORD,412,24,0,0,0,0
11,25,6,-14,0,PIT,ORD,412,0,0,0,0,0
11,25,6,-10,-1,ORD,PIT,412,0,0,0,0,0
11,25,6,-14,-5,ORD,PIT,412,0,0,0,0,0
11,25,6,-18,-5,PIT,ORD,412,0,0,0,0,0
11,26,7,-22,-6,ORD,PIT,412,0,0,0,0,0
11,26,7,-22,-6,PIT,ORD,412,0,0,0,0,0
11,26,7,-28,-5,PIT,ORD,412,0,0,0,0,0
11,26,7,-10,-2,ORD,PIT,412,0,0,0,0,0
11,26,7,-3,-2,ORD,PIT,412,0,0,0,0,0
11,26,7,-23,-9,PIT,ORD,412,0,0,0,0,0
11,27,1,-26,-8,ORD,PIT,412,0,0,0,0,0
11,27,1,-7,-2,PIT,ORD,412,0,0,0,0,0
11,27,1,-1,-2,PIT,ORD,412,0,0,0,0,0
11,27,1,10,16,ORD,PIT,412,0,0,0,0,0
11,27,1,48,65,ORD,PIT,412,0,0,0,0,48
11,27,1,34,42,PIT,ORD,412,0,0,0,0,34
11,28,2,0,11,ORD,PIT,412,0,0,0,0,0
11,28,2,110,128,PIT,ORD,412,0,0,110,0,0
11,28,2,-13,-5,PIT,ORD,412,0,0,0,0,0
11,28,2,-12,-1,ORD,PIT,412,0,0,0,0,0
11,28,2,29,27,ORD,PIT,412,29,0,0,0,0
11,28,2,22,33,PIT,ORD,412,22,0,0,0,0
11,29,3,-5,-2,ORD,PIT,412,0,0,0,0,0
11,29,3,85,106,PIT,ORD,412,0,0,0,0,85
11,29,3,3,-3,PIT,ORD,412,0,0,0,0,0
11,29,3,103,109,ORD,PIT,412,0,0,0,0,103
11,29,3,6,3,ORD,PIT,412,0,0,0,0,0
11,29,3,0,-1,PIT,ORD,412,0,0,0,0,0
11,30,4,-13,-1,ORD,PIT,412,0,0,0,0,0
11,30,4,-12,-10,PIT,ORD,412,0,0,0,0,0
11,30,4,14,1,PIT,ORD,412,0,0,0,0,0
11,30,4,-8,-2,ORD,PIT,412,0,0,0,0,0
11,30,4,-11,-5,ORD,PIT,412,0,0,0,0,0
11,30,4,12,5,PIT,ORD,412,0,0,0,0,0
11,1,3,-4,-2,PIT,ORD,412,0,0,0,0,0
11,2,4,33,43,PIT,ORD,412,0,0,21,0,12
11,3,5,-3,-3,PIT,ORD,412,0,0,0,0,0
11,4,6,1,16,PIT,ORD,412,0,0,0,0,0
11,5,7,-15,0,PIT,ORD,412,0,0,0,0,0
11,6,1,-4,-2,PIT,ORD,412,0,0,0,0,0
11,7,2,28,2,PIT,ORD,412,0,0,28,0,0
11,8,3,-13,-3,PIT,ORD,412,0,0,0,0,0
11,9,4,1,3,PIT,ORD,412,0,0,0,0,0
11,10,5,270,262,PIT,ORD,412,0,0,266,0,4
11,11,6,64,85,PIT,ORD,412,0,0,0,0,64
11,12,7,-11,14,PIT,ORD,412,0,0,0,0,0
11,13,1,123,111,PIT,ORD,412,0,0,123,0,0
11,14,2,58,77,PIT,ORD,412,5,0,0,0,53
11,15,3,13,12,PIT,ORD,412,0,0,0,0,0
11,16,4,9,21,PIT,ORD,412,0,0,0,0,0
11,17,5,36,50,PIT,ORD,412,19,0,0,0,17
11,18,6,-18,-4,PIT,ORD,412,0,0,0,0,0
11,19,7,-12,16,PIT,ORD,412,0,0,0,0,0
11,20,1,-20,2,PIT,ORD,412,0,0,0,0,0
11,21,2,-23,-5,PIT,ORD,412,0,0,0,0,0
11,22,3,-23,2,PIT,ORD,412,0,0,0,0,0
11,23,4,-20,-5,PIT,ORD,412,0,0,0,0,0
11,24,5,-19,-1,PIT,ORD,412,0,0,0,0,0
11,25,6,-22,-6,PIT,ORD,412,0,0,0,0,0
11,26,7,-20,-1,PIT,ORD,412,0,0,0,0,0
11,27,1,-6,-2,PIT,ORD,412,0,0,0,0,0
11,28,2,208,212,PIT,ORD,412,0,0,207,0,1
11,29,3,,,PIT,ORD,412,0,0,0,0,0
11,30,4,86,94,PIT,ORD,412,10,0,0,0,76
11,1,3,9,-3,PIT,DEN,1290,0,0,0,0,0
11,2,4,-4,-1,PIT,DEN,1290,0,0,0,0,0
11,3,5,-3,-2,PIT,DEN,1290,0,0,0,0,0
11,4,6,-4,-4,PIT,DEN,1290,0,0,0,0,0
11,5,7,9,23,PIT,DEN,1290,0,0,0,0,0
11,6,1,-9,4,PIT,DEN,1290,0,0,0,0,0
11,7,2,-4,20,PIT,DEN,1290,0,0,0,0,0
11,8,3,-9,7,PIT,DEN,1290,0,0,0,0,0
11,9,4,0,5,PIT,DEN,1290,0,0,0,0,0
11,10,5,79,80,PIT,DEN,1290,0,0,1,0,78
11,11,6,-10,5,PIT,DEN,1290,0,0,0,0,0
11,12,7,-2,15,PIT,DEN,1290,0,0,0,0,0
11,13,1,-2,4,PIT,DEN,1290,0,0,0,0,0
11,14,2,31,47,PIT,DEN,1290,0,0,0,0,31
11,15,3,2,19,PIT,DEN,1290,0,0,0,0,0
11,16,4,-8,13,PIT,DEN,1290,0,0,0,0,0
11,17,5,-10,17,PIT,DEN,1290,0,0,0,0,0
11,18,6,-6,10,PIT,DEN,1290,0,0,0,0,0
11,19,7,1,31,PIT,DEN,1290,0,0,0,0,0
11,20,1,-11,19,PIT,DEN,1290,0,0,0,0,0
11,21,2,-13,-3,PIT,DEN,1290,0,0,0,0,0
11,22,3,-5,10,PIT,DEN,1290,0,0,0,0,0
11,24,5,-16,-3,PIT,DEN,1290,0,0,0,0,0
11,25,6,2,4,PIT,DEN,1290,0,0,0,0,0
11,26,7,-5,-8,PIT,DEN,1290,0,0,0,0,0
11,27,1,1,-6,PIT,DEN,1290,0,0,0,0,0
11,28,2,34,7,PIT,DEN,1290,7,0,27,0,0
11,29,3,117,108,PIT,DEN,1290,0,0,12,0,105
11,30,4,-6,3,PIT,DEN,1290,0,0,0,0,0
11,1,3,-21,-2,PIT,ORD,412,0,0,0,0,0
11,2,4,-27,-7,PIT,ORD,412,0,0,0,0,0
11,3,5,-9,-6,PIT,ORD,412,0,0,0,0,0
11,4,6,-7,0,PIT,ORD,412,0,0,0,0,0
11,5,7,-31,-5,PIT,ORD,412,0,0,0,0,0
11,6,1,-30,-3,PIT,ORD,412,0,0,0,0,0
11,7,2,-28,-4,PIT,ORD,412,0,0,0,0,0
11,8,3,-35,-6,PIT,ORD,412,0,0,0,0,0
11,9,4,-22,0,PIT,ORD,412,0,0,0,0,0
11,10,5,-28,-10,PIT,ORD,412,0,0,0,0,0
11,11,6,-23,-5,PIT,ORD,412,0,0,0,0,0
11,12,7,-29,-4,PIT,ORD,412,0,0,0,0,0
11,13,1,-26,1,PIT,ORD,412,0,0,0,0,0
11,14,2,-30,-5,PIT,ORD,412,0,0,0,0,0
11,15,3,-21,-4,PIT,ORD,412,0,0,0,0,0
11,16,4,-22,-5,PIT,ORD,412,0,0,0,0,0
11,17,5,-30,-7,PIT,ORD,412,0,0,0,0,0
11,18,6,-23,-4,PIT,ORD,412,0,0,0,0,0
11,19,7,-32,-5,PIT,ORD,412,0,0,0,0,0
11,20,1,-32,-9,PIT,ORD,412,0,0,0,0,0
11,21,2,-12,-3,PIT,ORD,412,0,0,0,0,0
11,22,3,-24,-5,PIT,ORD,412,0,0,0,0,0
11,23,4,-37,-7,PIT,ORD,412,0,0,0,0,0
11,24,5,-23,-4,PIT,ORD,412,0,0,0,0,0
11,25,6,-35,-7,PIT,ORD,412,0,0,0,0,0
11,26,7,-11,-8,PIT,ORD,412,0,0,0,0,0
11,27,1,-11,-7,PIT,ORD,412,0,0,0,0,0
11,28,2,-18,-5,PIT,ORD,412,0,0,0,0,0
11,29,3,-13,0,PIT,ORD,412,0,0,0,0,0
11,30,4,-14,-3,PIT,ORD,412,0,0,0,0,0
11,1,3,-21,-7,DEN,PIT,1290,0,0,0,0,0
11,2,4,-19,-3,DEN,PIT,1290,0,0,0,0,0
11,3,5,-3,5,DEN,PIT,1290,0,0,0,0,0
11,4,6,-9,-2,DEN,PIT,1290,0,0,0,0,0
11,5,7,9,-9,DEN,PIT,1290,0,0,0,0,0
11,6,1,-7,-3,DEN,PIT,1290,0,0,0,0,0
11,7,2,10,-1,DEN,PIT,1290,0,0,0,0,0
11,8,3,-9,-7,DEN,PIT,1290,0,0,0,0,0
11,9,4,-9,-4,DEN,PIT,1290,0,0,0,0,0
11,10,5,83,90,DEN,PIT,1290,80,0,0,0,3
11,11,6,0,-4,DEN,PIT,1290,0,0,0,0,0
11,12,7,4,-6,DEN,PIT,1290,0,0,0,0,0
11,13,1,-5,-3,DEN,PIT,1290,0,0,0,0,0
11,14,2,47,48,DEN,PIT,1290,0,0,4,0,43
11,15,3,3,0,DEN,PIT,1290,0,0,0,0,0
11,16,4,4,-1,DEN,PIT,1290,0,0,0,0,0
11,17,5,16,25,DEN,PIT,1290,0,0,0,0,16
11,18,6,-11,-3,DEN,PIT,1290,0,0,0,0,0
11,19,7,-4,-6,DEN,PIT,1290,0,0,0,0,0
11,20,1,11,-6,DEN,PIT,1290,0,0,0,0,0
11,21,2,-5,-1,DEN,PIT,1290,0,0,0,0,0
11,22,3,4,-8,DEN,PIT,1290,0,0,0,0,0
11,23,4,1,-5,DEN,PIT,1290,0,0,0,0,0
11,24,5,-11,11,DEN,PIT,1290,0,0,0,0,0
11,25,6,-17,-6,DEN,PIT,1290,0,0,0,0,0
11,26,7,-29,-8,DEN,PIT,1290,0,0,0,0,0
11,27,1,-12,-1,DEN,PIT,1290,0,0,0,0,0
11,28,2,-13,-3,DEN,PIT,1290,0,0,0,0,0
11,29,3,110,84,DEN,PIT,1290,0,31,26,0,53
11,30,4,-2,2,DEN,PIT,1290,0,0,0,0,0
11,1,3,0,4,ORD,PIT,412,0,0,0,0,0
11,2,4,20,34,ORD,PIT,412,9,0,0,0,11
11,3,5,-7,2,ORD,PIT,412,0,0,0,0,0
11,4,6,17,27,ORD,PIT,412,0,0,0,0,17
11,5,7,-10,-5,ORD,PIT,412,0,0,0,0,0
11,6,1,-7,1,ORD,PIT,412,0,0,0,0,0
11,7,2,-13,-5,ORD,PIT,412,0,0,0,0,0
11,8,3,-15,-5,ORD,PIT,412,0,0,0,0,0
11,9,4,-5,-1,ORD,PIT,412,0,0,0,0,0
11,10,5,12,13,ORD,PIT,412,0,0,0,0,0
11,11,6,90,92,ORD,PIT,412,0,0,0,0,90
11,12,7,7,-6,ORD,PIT,412,0,0,0,0,0
11,13,1,-11,-5,ORD,PIT,412,0,0,0,0,0
11,14,2,78,86,ORD,PIT,412,0,0,0,0,78
11,15,3,3,9,ORD,PIT,412,0,0,0,0,0
11,16,4,13,17,ORD,PIT,412,0,0,0,0,0
11,17,5,31,23,ORD,PIT,412,23,0,8,0,0
11,18,6,-12,-1,ORD,PIT,412,0,0,0,0,0
11,19,7,-12,-6,ORD,PIT,412,0,0,0,0,0
11,20,1,-10,-7,ORD,PIT,412,0,0,0,0,0
11,21,2,-19,-6,ORD,PIT,412,0,0,0,0,0
11,22,3,-12,-10,ORD,PIT,412,0,0,0,0,0
11,23,4,-12,-4,ORD,PIT,412,0,0,0,0,0
11,24,5,0,-5,ORD,PIT,412,0,0,0,0,0
11,25,6,-14,-6,ORD,PIT,412,0,0,0,0,0
11,26,7,-7,-2,ORD,PIT,412,0,0,0,0,0
11,27,1,-7,13,ORD,PIT,412,0,0,0,0,0
11,28,2,9,19,ORD,PIT,412,0,0,0,0,0
11,29,3,51,58,ORD,PIT,412,51,0,0,0,0
11,30,4,91,109,ORD,PIT,412,39,0,0,0,52
11,1,3,0,-5,ORD,PIT,412,0,0,0,0,0
11,2,4,23,19,ORD,PIT,412,0,0,8,0,15
11,3,5,8,-4,ORD,PIT,412,0,0,0,0,0
11,4,6,21,31,ORD,PIT,412,21,0,0,0,0
11,5,7,-15,-7,ORD,PIT,412,0,0,0,0,0
11,6,1,-7,-9,ORD,PIT,412,0,0,0,0,0
11,7,2,-3,0,ORD,PIT,412,0,0,0,0,0
11,8,3,-6,-7,ORD,PIT,412,0,0,0,0,0
11,9,4,-12,-1,ORD,PIT,412,0,0,0,0,0
11,10,5,175,183,ORD,PIT,412,0,12,0,0,163
11,11,6,-8,-6,ORD,PIT,412,0,0,0,0,0
11,12,7,24,0,ORD,PIT,412,0,0,24,0,0
11,13,1,87,89,ORD,PIT,412,0,0,0,0,87
11,14,2,-4,4,ORD,PIT,412,0,0,0,0,0
11,15,3,4,-4,ORD,PIT,412,0,0,0,0,0
11,16,4,49,40,ORD,PIT,412,0,0,10,0,39
11,17,5,14,-3,ORD,PIT,412,0,0,0,0,0
11,18,6,-8,-4,ORD,PIT,412,0,0,0,0,0
11,19,7,0,-1,ORD,PIT,412,0,0,0,0,0
11,20,1,-11,-9,ORD,PIT,412,0,0,0,0,0
11,21,2,12,8,ORD,PIT,412,0,0,0,0,0
11,22,3,-5,-5,ORD,PIT,412,0,0,0,0,0
11,23,4,-4,1,ORD,PIT,412,0,0,0,0,0
11,24,5,32,42,ORD,PIT,412,32,0,0,0,0
11,25,6,-3,-2,ORD,PIT,412,0,0,0,0,0
11,26,7,15,0,ORD,PIT,412,0,0,15,0,0
11,27,1,3,-2,ORD,PIT,412,0,0,0,0,0
11,28,2,108,97,ORD,PIT,412,0,0,11,0,97
11,29,3,113,118,ORD,PIT,412,41,0,0,0,72
11,30,4,,,ORD,PIT,412,0,0,0,0,0
11,1,3,-23,-6,PIT,ORD,412,0,0,0,0,0
11,2,4,-13,-7,PIT,ORD,412,0,0,0,0,0
11,3,5,13,1,PIT,ORD,412,0,0,0,0,0
11,4,6,-11,-4,PIT,ORD,412,0,0,0,0,0
11,5,7,-27,-4,PIT,ORD,412,0,0,0,0,0
11,6,1,-18,-4,PIT,ORD,412,0,0,0,0,0
11,7,2,-28,-9,PIT,ORD,412,0,0,0,0,0
11,8,3,9,-3,PIT,ORD,412,0,0,0,0,0
11,9,4,-22,-5,PIT,ORD,412,0,0,0,0,0
11,10,5,-3,-2,PIT,ORD,412,0,0,0,0,0
11,11,6,-24,-2,PIT,ORD,412,0,0,0,0,0
11,12,7,-28,-2,PIT,ORD,412,0,0,0,0,0
11,13,1,-23,0,PIT,ORD,412,0,0,0,0,0
11,14,2,-26,-3,PIT,ORD,412,0,0,0,0,0
11,15,3,-7,-4,PIT,ORD,412,0,0,0,0,0
11,16,4,-5,4,PIT,ORD,412,0,0,0,0,0
11,17,5,-9,-2,PIT,ORD,412,0,0,0,0,0
11,18,6,-19,3,PIT,ORD,412,0,0,0,0,0
11,19,7,-28,-9,PIT,ORD,412,0,0,0,0,0
11,20,1,-7,-8,PIT,ORD,412,0,0,0,0,0
11,21,2,0,-6,PIT,ORD,412,0,0,0,0,0
11,22,3,-27,-2,PIT,ORD,412,0,0,0,0,0
11,23,4,-15,-1,PIT,ORD,412,0,0,0,0,0
11,24,5,-24,-5,PIT,ORD,412,0,0,0,0,0
11,25,6,-25,-3,PIT,ORD,412,0,0,0,0,0
11,26,7,-27,-3,PIT,ORD,412,0,0,0,0,0
11,27,1,-17,-4,PIT,ORD,412,0,0,0,0,0
11,28,2,-18,-6,PIT,ORD,412,0,0,0,0,0
11,29,3,-18,0,PIT,ORD,412,0,0,0,0,0
11,30,4,6,14,PIT,ORD,412,0,0,0,0,0
11,1,3,-9,-5,DEN,PIT,1290,0,0,0,0,0
11,2,4,21,28,DEN,PIT,1290,8,0,0,0,13
11,3,5,0,-1,DEN,PIT,1290,0,0,0,0,0
11,4,6,0,-8,DEN,PIT,1290,0,0,0,0,0
11,5,7,-6,-5,DEN,PIT,1290,0,0,0,0,0
11,6,1,6,-2,DEN,PIT,1290,0,0,0,0,0
11,7,2,4,-2,DEN,PIT,1290,0,0,0,0,0
11,8,3,-12,-4,DEN,PIT,1290,0,0,0,0,0
11,9,4,-6,-5,DEN,PIT,1290,0,0,0,0,0
11,10,5,-3,-2,DEN,PIT,1290,0,0,0,0,0
11,11,6,5,-1,DEN,PIT,1290,0,0,0,0,0
11,12,7,0,-2,DEN,PIT,1290,0,0,0,0,0
11,13,1,10,-3,DEN,PIT,1290,0,0,0,0,0
11,14,2,0,-2,DEN,PIT,1290,0,0,0,0,0
11,15,3,17,6,DEN,PIT,1290,6,0,11,0,0
11,16,4,-14,-6,DEN,PIT,1290,0,0,0,0,0
11,17,5,-11,-5,DEN,PIT,1290,0,0,0,0,0
11,18,6,-1,2,DEN,PIT,1290,0,0,0,0,0
11,19,7,14,-4,DEN,PIT,1290,0,0,0,0,0
11,20,1,3,-1,DEN,PIT,1290,0,0,0,0,0
11,21,2,2,-6,DEN,PIT,1290,0,0,0,0,0
11,22,3,-8,-7,DEN,PIT,1290,0,0,0,0,0
11,24,5,-9,-7,DEN,PIT,1290,0,0,0,0,0
11,25,6,-9,-6,DEN,PIT,1290,0,0,0,0,0
11,26,7,-14,-1,DEN,PIT,1290,0,0,0,0,0
11,27,1,9,27,DEN,PIT,1290,0,0,0,0,0
11,28,2,331,227,DEN,PIT,1290,0,216,104,0,11
11,29,3,14,24,DEN,PIT,1290,0,0,0,0,0
11,30,4,-2,0,DEN,PIT,1290,0,0,0,0,0
11,1,3,-8,-2,PIT,DEN,1290,0,0,0,0,0
11,2,4,-4,-3,PIT,DEN,1290,0,0,0,0,0
11,3,5,18,10,PIT,DEN,1290,10,0,8,0,0
11,4,6,-23,-6,PIT,DEN,1290,0,0,0,0,0
11,5,7,-24,-5,PIT,DEN,1290,0,0,0,0,0
11,6,1,-39,-2,PIT,DEN,1290,0,0,0,0,0
11,7,2,-24,10,PIT,DEN,1290,0,0,0,0,0
11,8,3,-27,0,PIT,DEN,1290,0,0,0,0,0
11,9,4,10,30,PIT,DEN,1290,0,0,0,0,0
11,10,5,-20,-2,PIT,DEN,1290,0,0,0,0,0
11,11,6,-27,-5,PIT,DEN,1290,0,0,0,0,0
11,12,7,-5,2,PIT,DEN,1290,0,0,0,0,0
11,13,1,-26,-3,PIT,DEN,1290,0,0,0,0,0
11,14,2,66,86,PIT,DEN,1290,66,0,0,0,0
11,15,3,-13,0,PIT,DEN,1290,0,0,0,0,0
11,16,4,-43,-4,PIT,DEN,1290,0,0,0,0,0
11,17,5,114,130,PIT,DEN,1290,114,0,0,0,0
11,18,6,-20,3,PIT,DEN,1290,0,0,0,0,0
11,19,7,-20,-2,PIT,DEN,1290,0,0,0,0,0
11,20,1,-29,0,PIT,DEN,1290,0,0,0,0,0
11,21,2,-29,-4,PIT,DEN,1290,0,0,0,0,0
11,22,3,-36,-6,PIT,DEN,1290,0,0,0,0,0
11,23,4,-26,-2,PIT,DEN,1290,0,0,0,0,0
11,24,5,-14,-6,PIT,DEN,1290,0,0,0,0,0
11,25,6,-27,-3,PIT,DEN,1290,0,0,0,0,0
11,26,7,-9,2,PIT,DEN,1290,0,0,0,0,0
11,27,1,-15,0,PIT,DEN,1290,0,0,0,0,0
11,28,2,3,-3,PIT,DEN,1290,0,0,0,0,0
11,29,3,-2,-4,PIT,DEN,1290,0,0,0,0,0
11,30,4,-2,4,PIT,DEN,1290,0,0,0,0,0
11,1,3,5,8,ORD,PIT,412,0,0,0,0,0
11,2,4,-3,-3,ORD,PIT,412,0,0,0,0,0
11,3,5,-13,-2,ORD,PIT,412,0,0,0,0,0
11,4,6,33,19,ORD,PIT,412,0,0,15,0,18
11,5,7,3,0,ORD,PIT,412,0,0,0,0,0
11,6,1,13,14,ORD,PIT,412,0,0,0,0,0
11,7,2,51,59,ORD,PIT,412,28,0,0,0,23
11,8,3,84,92,ORD,PIT,412,33,0,0,0,51
11,9,4,-7,-4,ORD,PIT,412,0,0,0,0,0
11,10,5,33,35,ORD,PIT,412,0,20,0,0,13
11,11,6,-1,-7,ORD,PIT,412,0,0,0,0,0
11,12,7,-8,-6,ORD,PIT,412,0,0,0,0,0
11,13,1,120,121,ORD,PIT,412,0,0,0,0,120
11,14,2,0,0,ORD,PIT,412,0,0,0,0,0
11,15,3,18,18,ORD,PIT,412,0,0,3,0,15
11,16,4,187,178,ORD,PIT,412,0,0,14,0,173
11,17,5,-17,0,ORD,PIT,412,0,0,0,0,0
11,18,6,-4,-6,ORD,PIT,412,0,0,0,0,0
11,19,7,-2,-4,ORD,PIT,412,0,0,0,0,0
11,20,1,-14,0,ORD,PIT,412,0,0,0,0,0
11,21,2,-16,-4,ORD,PIT,412,0,0,0,0,0
11,22,3,24,20,ORD,PIT,412,0,0,9,0,15
11,23,4,-22,-7,ORD,PIT,412,0,0,0,0,0
11,24,5,-8,-14,ORD,PIT,412,0,0,0,0,0
11,25,6,-19,-4,ORD,PIT,412,0,0,0,0,0
11,26,7,-7,-2,ORD,PIT,412,0,0,0,0,0
11,27,1,-6,7,ORD,PIT,412,0,0,0,0,0
11,28,2,0,12,ORD,PIT,412,0,0,0,0,0
11,29,3,64,79,ORD,PIT,412,64,0,0,0,0
11,30,4,-18,-3,ORD,PIT,412,0,0,0,0,0
11,1,3,-5,-4,PIT,BOS,496,0,0,0,0,0
11,2,4,-5,-5,PIT,BOS,496,0,0,0,0,0
11,3,5,-1,0,PIT,BOS,496,0,0,0,0,0
11,5,7,-10,-5,PIT,BOS,496,0,0,0,0,0
11,6,1,5,9,PIT,BOS,496,0,0,0,0,0
11,7,2,-16,-1,PIT,BOS,496,0,0,0,0,0
11,8,3,59,34,PIT,BOS,496,0,0,59,0,0
11,9,4,5,0,PIT,BOS,496,0,0,0,0,0
11,10,5,-3,-2,PIT,BOS,496,0,0,0,0,0
11,12,7,35,-4,PIT,BOS,496,0,0,35,0,0
11,13,1,11,-3,PIT,BOS,496,0,0,0,0,0
11,14,2,-5,-3,PIT,BOS,496,0,0,0,0,0
11,15,3,-4,0,PIT,BOS,496,0,0,0,0,0
11,16,4,19,12,PIT,BOS,496,0,0,19,0,0
11,17,5,-7,0,PIT,BOS,496,0,0,0,0,0
11,19,7,-2,-6,PIT,BOS,496,0,0,0,0,0
11,20,1,-4,-3,PIT,BOS,496,0,0,0,0,0
11,21,2,37,29,PIT,BOS,496,9,0,8,0,20
11,22,3,39,22,PIT,BOS,496,1,0,17,0,21
11,26,7,-12,-9,PIT,BOS,496,0,0,0,0,0
11,27,1,-14,1,PIT,BOS,496,0,0,0,0,0
11,28,2,40,12,PIT,BOS,496,0,0,40,0,0
11,29,3,-14,3,PIT,BOS,496,0,0,0,0,0
11,30,4,-10,-5,PIT,BOS,496,0,0,0,0,0
11,1,3,-10,-4,PIT,BOS,496,0,0,0,0,0
11,2,4,-7,-5,PIT,BOS,496,0,0,0,0,0
11,3,5,-13,-1,PIT,BOS,496,0,0,0,0,0
11,4,6,15,-3,PIT,BOS,496,0,0,15,0,0
11,5,7,-15,-5,PIT,BOS,496,0,0,0,0,0
11,6,1,7,0,PIT,BOS,496,0,0,0,0,0
11,7,2,19,9,PIT,BOS,496,9,0,10,0,0
11,8,3,16,-4,PIT,BOS,496,0,0,16,0,0
11,9,4,4,-4,PIT,BOS,496,0,0,0,0,0
11,10,5,6,-2,PIT,BOS,496,0,0,0,0,0
